Year;Day;Month;Site;Season;Habitat;DegLev;Bird;Sex;Plant Family;Plant species;Activity;Folder;Picture;Time
2015;25;9;Verdecocha;Wet;Burned;4;Metallura tyrianthina;na;Bromeliaceae;Racinaea tetrantha;Feeding;150925AB;128;13:02:16
2015;25;9;Verdecocha;Wet;Burned;4;Trochilidae;na;Bromeliaceae;Racinaea tetrantha;Feeding;150925AB;3749;14:02:37
2015;26;9;Verdecocha;Wet;Burned;4;Metallura tyrianthina;na;Bromeliaceae;Racinaea tetrantha;Feeding;150926AA;12381;9:26:29
2015;26;9;Verdecocha;Wet;Burned;4;Metallura tyrianthina;na;Bromeliaceae;Racinaea tetrantha;Feeding;150926AB;454;13:07:42
2016;4;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;na;Bromeliaceae;Racinaea tetrantha;Feeding;160504AB;16587;17:36:35
2016;5;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;na;Bromeliaceae;Racinaea tetrantha;Feeding;160505AB;4821;17:07:09
2016;6;5;Verdecocha;Wet;Forest_interior;0;Eriocnemis nigrivestis;male;Bromeliaceae;Racinaea tetrantha;Feeding;160506AB;5092;14:25:00
2016;7;5;Verdecocha;Wet;Forest_interior;0;Trochilidae;na;Bromeliaceae;Racinaea tetrantha;Feeding;160507AB;7353;15:02:41
2016;8;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Bromeliaceae;Racinaea tetrantha;Feeding;160508AB;11333;16:09:06
2014;7;8;Verdecocha;Dry;Forest_interior;0;Diglossa sp.;na;Ericaceae;Thibaudia floribunda;Feeding;140807AA;2453;7:22:02
2014;7;8;Verdecocha;Dry;Forest_interior;0;Eriocnemis nigrivestis;male;Ericaceae;Thibaudia floribunda;Feeding;140807AB;1812;13:30:32
2014;8;8;Verdecocha;Dry;Forest_interior;0;Eriocnemis nigrivestis;male;Ericaceae;Thibaudia floribunda;Feeding;140808AA;8106;10:30:27
2014;8;8;Verdecocha;Dry;Forest_interior;0;Eriocnemis nigrivestis;male;Ericaceae;Thibaudia floribunda;Feeding;140808AA;9768;11:25:51
2014;9;8;Verdecocha;Dry;Forest_interior;0;Eriocnemis nigrivestis;male;Ericaceae;Thibaudia floribunda;Feeding;140809AD;5287;15:26:25
2014;10;8;Verdecocha;Dry;Forest_interior;0;Eriocnemis nigrivestis;male;Ericaceae;Thibaudia floribunda;Feeding;140810AA;5208;8:53:52
2014;10;8;Verdecocha;Dry;Forest_interior;0;Eriocnemis nigrivestis;male;Ericaceae;Thibaudia floribunda;Feeding;140810AB;731;10:40:35
2014;11;8;Verdecocha;Dry;Forest_interior;0;Eriocnemis nigrivestis;male;Ericaceae;Thibaudia floribunda;Feeding;140811AB;377;10:39:49
2016;5;5;Esperanza;Wet;Forest_Border;1;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160506AA;16924-16937;10:42:12
2016;7;5;Esperanza;Wet;Forest_Border;1;Metallura tyrianthina;male;Ericaceae;Thibaudia floribunda;Feeding;160507AA;5620-5635;7:33:48
2016;7;5;Esperanza;Wet;Forest_Border;1;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160507AA;10103-10113;8:48:31
2016;7;5;Esperanza;Wet;Forest_Border;1;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160507AB;7801-7804;15:10:09
2016;8;5;Esperanza;Wet;Forest_Border;1;Metallura tyrianthina;male;Ericaceae;Thibaudia floribunda;Feeding;160508AA;8060-8062;8:14:28
2016;8;5;Esperanza;Wet;Forest_Border;1;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160508AA;21057-21065;11:51:48
2016;8;5;Esperanza;Wet;Forest_Border;1;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160508AB;6923-6932;14:55:31
2016;8;5;Esperanza;Wet;Forest_Border;1;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160508AB;14101-14115;16:55:20
2016;8;5;Esperanza;Wet;Forest_Border;1;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160508AB;18096-18109;18:01:55
2016;5;5;Esperanza;Wet;Forest_Border;1;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160505AA;15168-15173;10:12:56
2016;6;5;Esperanza;Wet;Forest_Border;1;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160506AB;14045;16:54:13
2016;5;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160505AA;1009;6:16:48
2016;5;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160505AA;1504;6:25:36
2016;5;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160505AA;13052;9:37:12
2016;5;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160505AA;13919;9:51:36
2016;5;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160505AA;14600;10:03:00
2016;5;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160505AA;19815;11:30:00
2016;5;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160505AA;20554;11:42:36
2016;5;5;Verdecocha;Wet;Forest_interior;0;Diglossopis cyanea;na;Ericaceae;Thibaudia floribunda;Feeding;160505AA;21034;11:50:24
2016;5;5;Verdecocha;Wet;Forest_interior;0;Diglossopis cyanea;na;Ericaceae;Thibaudia floribunda;Feeding;160505AB;1008;13:16:48
2016;5;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160505AB;1824;13:30:24
2016;5;5;Verdecocha;Wet;Forest_interior;0;Diglossopis cyanea;na;Ericaceae;Thibaudia floribunda;Feeding;160505AB;4472;14:14:31
2016;5;5;Verdecocha;Wet;Forest_interior;0;Diglossopis cyanea;na;Ericaceae;Thibaudia floribunda;Feeding;160505AB;5812;14:36:36
2016;5;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160505AB;8089;15:15:00
2016;5;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160505AB;15465;17:17:24
2016;6;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160506AA;1233;6:13:20
2016;6;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160506AA;1968;6:32:48
2016;6;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160506AA;2564;6:42:43
2016;6;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160506AA;11915;9:18:36
2016;6;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160506AA;16767;10:39:00
2016;6;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160506AA;21559;11:59:24
2016;6;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160506AB;6523;14:48:36
2016;7;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160507AA;1141;6:19:12
2016;7;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160507AA;12750;9:32:31
2016;7;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160507AB;2843;13:47:24
2016;7;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160507AB;4782;14:19:41
2016;7;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160507AB;6742;14:52:19
2016;7;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160507AB;12911;16:35:45
2016;8;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160508AA;8680;8:24:39
2016;8;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160508AA;12946;9:35:45
2016;8;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;female;Ericaceae;Thibaudia floribunda;Feeding;160508AA;20549;11:42:29
2016;8;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160508AB;4257;14:10:55
2016;8;5;Verdecocha;Wet;Forest_interior;0;Metallura tyrianthina;na;Ericaceae;Thibaudia floribunda;Feeding;160508AB;8237;15:17:16
2016;28;5;Yanacocha;Wet;Forest_interior;0;Lafresnaya lafresnayi;female;Alstroemeraceae;Bomarea lutea;Feeding;160528AA;9049;8:30:36
2016;28;5;Yanacocha;Wet;Forest_interior;0;Lafresnaya lafresnayi;female;Alstroemeraceae;Bomarea lutea;Feeding;160528AA;19809;11:30:09
2016;28;5;Yanacocha;Wet;Forest_interior;0;Coeligena lutetiae;male;Alstroemeraceae;Bomarea lutea;Feeding;160528AB;12818;16:33:37
2016;30;5;Yanacocha;Wet;Forest_interior;0;Lafresnaya lafresnayi;female;Alstroemeraceae;Bomarea lutea;Feeding;160530AA;18785;11:13:05
2016;30;5;Yanacocha;Wet;Forest_interior;0;Coeligena lutetiae;male;Alstroemeraceae;Bomarea lutea;Feeding;160530AB;14350;16:59:09
2016;31;5;Yanacocha;Wet;Forest_interior;0;Coeligena lutetiae;male;Alstroemeraceae;Bomarea lutea;Feeding;160531AB;967;6:16:06
2016;1;6;Yanacocha;Wet;Forest_interior;0;Eriocnemis luciani;na;Alstroemeraceae;Bomarea lutea;Feeding;160601AA;7066;7:57:46
